Mercenary_Sniper_XylTrog,16,Scavenger_Neanderthal,21,1
Tribal_Berserker_Yttakin,9,Villager_Highmate,22,-1
Grenadier_Destructive_XylSuccuboid,11,Scavenger_Starjack,14,1
Scavenger_Yttakin,2,Tribal_Penitent_XylTrog,2,1
Tribal_Archer_Dirtmole,11,Grenadier_Destructive_Neanderthal,5,1
Tribal_Berserker_Starjack,14,Tribal_Berserker_XylSuccuboid,15,-1
Mercenary_Gunner_XylGaunt,1,Mercenary_Gunner_XylBossaps,1,1
Tribal_Penitent_Waster,25,Mercenary_Slasher_XylBossaps,7,1
Town_Guard_Starjack,2,Mercenary_Gunner_XylBossaps,2,-1
Scavenger_Baseliner,7,Tribal_Berserker_Baseliner,6,-1
Tribal_Penitent_XylBossaps,3,Town_Guard_Waster,2,1
Tribal_Penitent_XylDvergr,2,Town_Guard_XylGaunt,2,-1
Mercenary_Sniper_Impid,12,Tribal_Berserker_Baseliner,23,-1
Tribal_Berserker_XylTrog,2,Tribal_Archer_XylTitan,3,1
Villager_Highmate,5,Mercenary_Gunner_XylGaunt,3,-1
Mercenary_Gunner_XylTrog,4,Tribal_Penitent_Impid,9,-1
Tribal_Berserker_XylNixie,10,Scavenger_Genie,12,-1
Mercenary_Sniper_Pigskin,5,Grenadier_Destructive_Hussar,4,1
Mercenary_Slasher_Pigskin,4,Mercenary_Slasher_Highmate,6,1
Mercenary_Slasher_Waster,2,Mercenary_Sniper_Hussar,1,-1
Villager_Impid,12,Mercenary_Sniper_XylTrog,6,-1
Grenadier_Destructive_XylWarcat,6,Tribal_Berserker_Dirtmole,6,1
Grenadier_Destructive_XylBossaps,7,Mercenary_Gunner_Hussar,5,-1
Town_Guard_Sanguophage,1,Grenadier_Destructive_Baseliner,1,1
Tribal_Berserker_Dirtmole,1,Tribal_Berserker_Dirtmole,1,1
Mercenary_Slasher_XylNixie,6,Grenadier_Destructive_Sanguophage,5,1
Town_Guard_Pigskin,16,Grenadier_Destructive_XylGaunt,14,-1
Scavenger_Baseliner,22,Mercenary_Sniper_Yttakin,8,1
Tribal_Berserker_Dirtmole,5,Tribal_Archer_Neanderthal,5,-1
Villager_XylSuccuboid,6,Tribal_Archer_XylSuccuboid,5,1
Tribal_Archer_Hussar,5,Mercenary_Sniper_XylNixie,3,-1
Mercenary_Slasher_XylTitan,2,Villager_Sanguophage,2,1
Scavenger_Yttakin,17,Tribal_Archer_Impid,19,1
Scavenger_XylBossaps,24,Mercenary_Gunner_Genie,13,1
Town_Guard_XylBossaps,7,Tribal_Penitent_XylTitan,11,-1
Villager_XylSuccuboid,17,Town_Guard_Starjack,13,1
Grenadier_Destructive_Baseliner,2,Mercenary_Slasher_Starjack,1,1
Mercenary_Sniper_XylChyrr,1,Tribal_Berserker_XylWarcat,2,-1
Scavenger_Waster,2,Scavenger_Highmate,3,-1
Villager_Dirtmole,3,Tribal_Archer_XylTitan,4,-1
Tribal_Archer_XylTrog,6,Mercenary_Slasher_Baseliner,2,1
Tribal_Berserker_XylTitan,2,Grenadier_Destructive_XylDvergr,2,1
Tribal_Berserker_XylWarcat,4,Tribal_Penitent_XylTrog,6,1
Mercenary_Gunner_Baseliner,7,Town_Guard_XylGaunt,10,-1
Tribal_Berserker_Impid,3,Town_Guard_Sanguophage,1,1
Villager_Waster,6,Town_Guard_Highmate,5,1
Tribal_Penitent_XylDvergr,3,Town_Guard_XylNixie,2,1
Mercenary_Sniper_Baseliner,3,Mercenary_Slasher_XylGaunt,2,-1
Villager_Starjack,12,Mercenary_Sniper_Neanderthal,3,1
Mercenary_Slasher_Pigskin,2,Tribal_Archer_Waster,3,-1
Tribal_Berserker_XylGaunt,1,Tribal_Penitent_Pigskin,3,-1
Mercenary_Slasher_Sanguophage,1,Tribal_Penitent_Neanderthal,4,-1
Mercenary_Sniper_Yttakin,2,Tribal_Berserker_XylTrog,6,-1
Grenadier_Destructive_Baseliner,3,Tribal_Penitent_XylTitan,4,-1
Villager_XylNixie,3,Mercenary_Sniper_XylWarcat,1,-1
Tribal_Archer_XylWarcat,7,Villager_Genie,7,1
Mercenary_Sniper_Baseliner,15,Grenadier_Destructive_Neanderthal,14,1
Grenadier_Destructive_XylDvergr,19,Tribal_Berserker_XylDvergr,20,1
Scavenger_XylBossaps,18,Tribal_Berserker_Impid,11,1
Grenadier_Destructive_XylTitan,11,Tribal_Archer_XylGaunt,16,-1
Mercenary_Slasher_XylBossaps,1,Tribal_Archer_XylSuccuboid,2,-1
Grenadier_Destructive_XylBossaps,4,Grenadier_Destructive_Neanderthal,2,1
Tribal_Archer_XylBossaps,15,Villager_Baseliner,14,1
Scavenger_XylTrog,6,Scavenger_Yttakin,4,1
Villager_XylNixie,7,Mercenary_Sniper_Dirtmole,3,1
Mercenary_Sniper_Pigskin,5,Villager_Genie,14,-1
Villager_Dirtmole,15,Tribal_Archer_Pigskin,15,1
Mercenary_Slasher_Dirtmole,2,Scavenger_Highmate,5,-1
Town_Guard_XylDvergr,9,Villager_Waster,13,1
Mercenary_Slasher_Starjack,7,Town_Guard_Hussar,12,-1
Mercenary_Gunner_Sanguophage,2,Tribal_Archer_Impid,7,-1
Town_Guard_Hussar,3,Villager_Genie,6,1
Scavenger_Highmate,20,Tribal_Archer_XylChyrr,16,1
Tribal_Berserker_Starjack,7,Tribal_Penitent_XylTitan,10,-1
Mercenary_Sniper_Waster,5,Tribal_Berserker_XylSuccuboid,9,-1
Mercenary_Slasher_XylTitan,9,Tribal_Archer_XylDvergr,30,-1
Grenadier_Destructive_Dirtmole,9,Tribal_Penitent_Sanguophage,6,1
Town_Guard_Genie,2,Town_Guard_Impid,2,-1
Villager_XylNixie,13,Mercenary_Gunner_XylBossaps,7,-1
Town_Guard_Hussar,10,Mercenary_Sniper_Starjack,8,1
Tribal_Penitent_Impid,6,Tribal_Penitent_XylNixie,7,1
Villager_Hussar,1,Villager_XylChyrr,2,1
Mercenary_Sniper_Starjack,2,Tribal_Archer_Genie,2,1
Mercenary_Sniper_XylSuccuboid,2,Tribal_Archer_XylBossaps,6,-1
Scavenger_Hussar,2,Mercenary_Sniper_Sanguophage,1,1
Mercenary_Sniper_XylTrog,1,Scavenger_Genie,2,1
Mercenary_Gunner_Neanderthal,4,Town_Guard_Starjack,10,-1
Town_Guard_Yttakin,1,Scavenger_XylWarcat,1,1
Scavenger_Dirtmole,13,Villager_Starjack,14,1
Mercenary_Slasher_Hussar,2,Scavenger_XylBossaps,6,-1
Tribal_Penitent_Waster,1,Villager_XylBossaps,2,-1
Town_Guard_XylTitan,2,Mercenary_Slasher_Genie,1,1
Scavenger_Pigskin,8,Town_Guard_XylGaunt,6,-1
Mercenary_Slasher_XylNixie,3,Tribal_Archer_Hussar,5,-1
Villager_Genie,3,Mercenary_Gunner_Genie,1,1
Tribal_Penitent_XylSuccuboid,2,Grenadier_Destructive_Waster,1,1
Tribal_Archer_Neanderthal,2,Scavenger_XylDvergr,5,-1
Tribal_Berserker_XylBossaps,2,Mercenary_Gunner_XylTitan,1,1
Mercenary_Gunner_XylTrog,10,Grenadier_Destructive_XylDvergr,12,1
Tribal_Archer_Hussar,5,Tribal_Archer_XylTrog,7,1
Tribal_Penitent_Neanderthal,8,Grenadier_Destructive_Genie,7,1
Mercenary_Sniper_XylTrog,9,Mercenary_Slasher_Starjack,8,1
Mercenary_Gunner_Starjack,1,Tribal_Berserker_XylDvergr,2,-1
Tribal_Penitent_Sanguophage,2,Town_Guard_Genie,4,1
Town_Guard_Yttakin,4,Town_Guard_Starjack,4,1
Mercenary_Gunner_Dirtmole,5,Mercenary_Sniper_XylNixie,5,-1
Tribal_Penitent_Dirtmole,11,Tribal_Berserker_Genie,6,1
Tribal_Penitent_XylWarcat,7,Mercenary_Slasher_Impid,1,1
Tribal_Penitent_Waster,18,Mercenary_Gunner_Sanguophage,4,1
Tribal_Penitent_XylSuccuboid,2,Mercenary_Slasher_Genie,1,1
Scavenger_Yttakin,3,Scavenger_Yttakin,4,-1
Tribal_Penitent_XylBossaps,2,Tribal_Penitent_XylGaunt,3,-1
Villager_XylSuccuboid,7,Scavenger_Sanguophage,2,1
Grenadier_Destructive_Pigskin,10,Town_Guard_Waster,11,-1
Scavenger_Sanguophage,15,Mercenary_Slasher_Starjack,13,1
Grenadier_Destructive_Impid,5,Mercenary_Slasher_Neanderthal,3,1
Villager_XylDvergr,11,Tribal_Penitent_XylChyrr,12,1
Scavenger_XylBossaps,5,Villager_XylBossaps,7,-1
Scavenger_Waster,2,Tribal_Archer_Pigskin,1,1
Mercenary_Gunner_XylTitan,5,Villager_Sanguophage,3,1
Mercenary_Gunner_Sanguophage,3,Villager_XylTitan,13,-1
Town_Guard_XylTrog,12,Town_Guard_Neanderthal,7,1
Villager_XylChyrr,13,Scavenger_XylWarcat,12,-1
Mercenary_Sniper_Impid,9,Mercenary_Slasher_XylDvergr,8,-1
Tribal_Berserker_Dirtmole,7,Tribal_Archer_Dirtmole,10,1
Grenadier_Destructive_Impid,4,Tribal_Archer_Baseliner,7,1
Mercenary_Gunner_Neanderthal,1,Town_Guard_XylNixie,2,-1
Tribal_Penitent_Pigskin,1,Tribal_Penitent_Highmate,2,-1
Mercenary_Gunner_Neanderthal,12,Grenadier_Destructive_Hussar,16,1
Tribal_Penitent_XylBossaps,2,Scavenger_XylBossaps,2,-1
Grenadier_Destructive_Pigskin,4,Tribal_Berserker_Starjack,6,-1
Tribal_Berserker_XylBossaps,1,Tribal_Penitent_XylGaunt,2,-1
Scavenger_Hussar,2,Villager_Pigskin,1,1
Mercenary_Sniper_Impid,4,Mercenary_Gunner_XylTitan,6,-1
Mercenary_Slasher_XylSuccuboid,11,Grenadier_Destructive_Impid,19,-1
Villager_Sanguophage,3,Villager_Waster,7,-1
Villager_XylGaunt,4,Scavenger_Neanderthal,1,1
Mercenary_Gunner_Neanderthal,4,Mercenary_Sniper_Baseliner,4,1
Scavenger_XylChyrr,2,Villager_XylWarcat,2,-1
Town_Guard_Impid,21,Grenadier_Destructive_Sanguophage,9,1
Grenadier_Destructive_Neanderthal,2,Grenadier_Destructive_Sanguophage,1,1
Villager_Pigskin,10,Tribal_Penitent_Genie,12,1
Mercenary_Slasher_Sanguophage,1,Grenadier_Destructive_Sanguophage,2,1
Mercenary_Gunner_XylSuccuboid,7,Scavenger_XylChyrr,14,1
Grenadier_Destructive_XylBossaps,13,Tribal_Penitent_Waster,23,1
Mercenary_Sniper_XylNixie,1,Town_Guard_Pigskin,2,-1
Town_Guard_XylWarcat,4,Grenadier_Destructive_XylChyrr,4,-1
Tribal_Penitent_XylTrog,16,Mercenary_Slasher_Impid,4,1
Mercenary_Gunner_Genie,11,Mercenary_Sniper_Baseliner,8,-1
Mercenary_Gunner_Genie,13,Mercenary_Slasher_XylNixie,8,1
Mercenary_Slasher_Genie,2,Tribal_Archer_XylWarcat,6,-1
Scavenger_Neanderthal,2,Tribal_Berserker_Impid,3,-1
Mercenary_Sniper_XylBossaps,7,Mercenary_Slasher_Neanderthal,4,1
Grenadier_Destructive_XylWarcat,17,Town_Guard_Hussar,13,1
Tribal_Archer_Dirtmole,9,Tribal_Penitent_Highmate,13,1
Mercenary_Slasher_Hussar,1,Mercenary_Sniper_XylTitan,4,-1
Grenadier_Destructive_Genie,10,Tribal_Penitent_Pigskin,17,-1
Mercenary_Sniper_Starjack,2,Grenadier_Destructive_XylGaunt,2,-1
Tribal_Berserker_XylTrog,4,Tribal_Berserker_Yttakin,4,-1
Grenadier_Destructive_XylTrog,12,Villager_XylDvergr,18,-1
Mercenary_Slasher_Starjack,3,Tribal_Penitent_Sanguophage,5,-1
Tribal_Archer_Pigskin,11,Mercenary_Slasher_XylChyrr,3,1
Scavenger_Impid,16,Tribal_Penitent_Hussar,16,1
Tribal_Penitent_Sanguophage,1,Tribal_Berserker_XylChyrr,1,1
Scavenger_Genie,2,Mercenary_Gunner_Waster,1,1
Mercenary_Slasher_XylDvergr,3,Mercenary_Sniper_Waster,5,1
Grenadier_Destructive_XylDvergr,14,Tribal_Berserker_Neanderthal,9,1
Mercenary_Gunner_XylGaunt,9,Tribal_Penitent_Sanguophage,8,1
Tribal_Penitent_Impid,17,Tribal_Archer_XylWarcat,18,-1
Mercenary_Gunner_Neanderthal,2,Mercenary_Sniper_Sanguophage,1,1
Tribal_Berserker_XylTrog,3,Villager_Impid,2,1
Mercenary_Gunner_XylTrog,2,Scavenger_XylSuccuboid,3,1
Villager_XylDvergr,1,Mercenary_Sniper_Hussar,1,-1
Mercenary_Slasher_XylTitan,1,Tribal_Archer_XylGaunt,5,-1
Villager_Neanderthal,14,Grenadier_Destructive_Waster,15,1
Tribal_Penitent_Genie,2,Town_Guard_Yttakin,1,-1
Mercenary_Slasher_Hussar,1,Town_Guard_XylGaunt,6,-1
Mercenary_Sniper_Starjack,5,Tribal_Berserker_Dirtmole,8,-1
Mercenary_Sniper_XylWarcat,13,Villager_Neanderthal,21,-1
Villager_XylTitan,7,Tribal_Archer_XylGaunt,7,1
Mercenary_Gunner_Impid,4,Tribal_Berserker_XylBossaps,6,-1
Tribal_Penitent_XylTitan,4,Mercenary_Slasher_Dirtmole,1,1
Town_Guard_Waster,9,Tribal_Penitent_XylGaunt,12,-1
Grenadier_Destructive_XylChyrr,6,Mercenary_Gunner_Pigskin,6,-1
Villager_Neanderthal,20,Mercenary_Slasher_XylTrog,10,1
Grenadier_Destructive_Highmate,6,Villager_XylSuccuboid,8,-1
Mercenary_Sniper_XylWarcat,4,Villager_XylSuccuboid,8,1
Mercenary_Slasher_Impid,3,Villager_XylBossaps,13,-1
Mercenary_Sniper_Yttakin,4,Tribal_Berserker_Starjack,7,1
Mercenary_Gunner_Baseliner,3,Grenadier_Destructive_XylTrog,3,-1
Scavenger_XylSuccuboid,16,Scavenger_Starjack,16,-1
Tribal_Penitent_XylDvergr,7,Tribal_Berserker_XylBossaps,4,1
Scavenger_XylChyrr,20,Scavenger_Sanguophage,8,1
Mercenary_Sniper_XylBossaps,2,Tribal_Archer_Hussar,2,1
Mercenary_Sniper_XylChyrr,1,Town_Guard_Pigskin,2,1
Grenadier_Destructive_Yttakin,12,Mercenary_Slasher_XylDvergr,7,1
Mercenary_Gunner_Impid,8,Mercenary_Slasher_Yttakin,5,-1
Mercenary_Sniper_Pigskin,3,Mercenary_Gunner_Dirtmole,3,-1
Tribal_Archer_XylTrog,6,Mercenary_Slasher_Neanderthal,1,1
Mercenary_Gunner_XylNixie,2,Mercenary_Slasher_Pigskin,1,-1
Scavenger_XylTrog,7,Tribal_Penitent_Dirtmole,9,-1
Town_Guard_Yttakin,4,Mercenary_Gunner_XylSuccuboid,4,-1
Grenadier_Destructive_XylNixie,10,Scavenger_Baseliner,13,1
Grenadier_Destructive_XylWarcat,4,Mercenary_Slasher_XylTitan,3,1
Tribal_Penitent_XylWarcat,4,Tribal_Archer_Sanguophage,1,1
Town_Guard_Dirtmole,2,Mercenary_Sniper_Sanguophage,1,1
Tribal_Penitent_Neanderthal,2,Town_Guard_Dirtmole,1,1
Mercenary_Slasher_Dirtmole,6,Town_Guard_XylSuccuboid,11,-1
Grenadier_Destructive_XylTitan,8,Tribal_Berserker_Pigskin,8,1
Villager_Waster,7,Tribal_Archer_Sanguophage,2,1
Tribal_Archer_Genie,1,Grenadier_Destructive_Yttakin,1,-1
Scavenger_XylTrog,2,Mercenary_Gunner_XylTitan,1,-1
Scavenger_Highmate,2,Villager_XylDvergr,1,1
Mercenary_Gunner_XylTrog,2,Tribal_Penitent_XylSuccuboid,5,-1
Scavenger_Baseliner,7,Tribal_Penitent_XylChyrr,9,-1
Tribal_Archer_XylChyrr,4,Villager_Baseliner,3,-1
Tribal_Archer_Impid,4,Mercenary_Slasher_Waster,2,1
Town_Guard_XylWarcat,13,Villager_Yttakin,14,1
Mercenary_Slasher_XylTrog,2,Mercenary_Slasher_Baseliner,2,1
Tribal_Penitent_Waster,8,Scavenger_XylTitan,7,-1
Town_Guard_Neanderthal,2,Mercenary_Slasher_Pigskin,1,1
Mercenary_Sniper_XylSuccuboid,1,Grenadier_Destructive_Highmate,1,1
Mercenary_Sniper_XylSuccuboid,10,Town_Guard_Starjack,20,-1
Scavenger_XylNixie,22,Villager_Hussar,15,1
Scavenger_Impid,8,Tribal_Penitent_Baseliner,11,-1
Villager_XylDvergr,2,Scavenger_Dirtmole,2,1
Mercenary_Gunner_Dirtmole,2,Tribal_Archer_Genie,6,1
Grenadier_Destructive_Starjack,14,Mercenary_Sniper_Starjack,9,1
Mercenary_Gunner_Hussar,2,Mercenary_Slasher_Dirtmole,3,-1
Tribal_Archer_Sanguophage,1,Tribal_Penitent_XylWarcat,4,-1
Mercenary_Slasher_Pigskin,7,Scavenger_XylNixie,22,-1
Grenadier_Destructive_Impid,7,Tribal_Archer_Waster,12,1
Grenadier_Destructive_XylWarcat,1,Tribal_Penitent_Genie,4,1
Scavenger_XylWarcat,2,Grenadier_Destructive_Impid,1,1
Tribal_Berserker_XylDvergr,3,Mercenary_Slasher_XylChyrr,1,1
Tribal_Archer_Baseliner,2,Mercenary_Gunner_Dirtmole,1,1
Tribal_Penitent_Yttakin,3,Mercenary_Slasher_Waster,1,1
Mercenary_Sniper_Waster,1,Tribal_Archer_Starjack,4,-1
Scavenger_XylTrog,18,Mercenary_Sniper_XylNixie,8,1
Scavenger_XylTitan,1,Grenadier_Destructive_Baseliner,1,-1
Mercenary_Sniper_Sanguophage,2,Tribal_Archer_Waster,13,-1
Mercenary_Sniper_Impid,2,Tribal_Berserker_Dirtmole,3,-1
Tribal_Archer_XylBossaps,7,Mercenary_Slasher_Pigskin,3,1
Scavenger_Sanguophage,3,Tribal_Archer_Genie,9,-1
Grenadier_Destructive_Highmate,17,Tribal_Penitent_Impid,20,-1
Town_Guard_XylChyrr,21,Mercenary_Slasher_Waster,9,-1
Town_Guard_XylBossaps,14,Tribal_Penitent_XylGaunt,21,-1
Tribal_Archer_XylDvergr,4,Tribal_Archer_Impid,3,1
Tribal_Archer_Baseliner,13,Mercenary_Sniper_Pigskin,6,1
Scavenger_Genie,6,Mercenary_Sniper_Impid,2,-1
Town_Guard_XylChyrr,13,Tribal_Penitent_XylChyrr,19,1
Mercenary_Sniper_Starjack,1,Tribal_Penitent_Starjack,4,-1
Mercenary_Sniper_Dirtmole,2,Mercenary_Gunner_XylChyrr,2,-1
Mercenary_Sniper_XylTitan,1,Grenadier_Destructive_XylNixie,1,-1
Villager_XylWarcat,6,Tribal_Archer_Yttakin,5,1
Tribal_Berserker_XylSuccuboid,13,Villager_Waster,19,-1
Tribal_Penitent_XylChyrr,14,Villager_XylChyrr,12,1
Tribal_Penitent_Waster,2,Mercenary_Sniper_XylSuccuboid,1,1
Mercenary_Sniper_XylSuccuboid,1,Tribal_Penitent_Dirtmole,2,-1
Mercenary_Gunner_Baseliner,6,Mercenary_Gunner_XylDvergr,5,1
Mercenary_Slasher_XylNixie,14,Tribal_Berserker_Neanderthal,21,-1
Mercenary_Sniper_XylSuccuboid,1,Tribal_Penitent_Impid,3,-1
Tribal_Berserker_XylWarcat,2,Tribal_Archer_XylTitan,2,1
Grenadier_Destructive_Sanguophage,1,Tribal_Penitent_Hussar,2,-1
Mercenary_Gunner_Waster,1,Tribal_Penitent_Baseliner,3,-1
Grenadier_Destructive_Baseliner,3,Town_Guard_XylGaunt,2,1
Villager_XylTrog,2,Town_Guard_XylTitan,5,-1
Mercenary_Gunner_Hussar,8,Mercenary_Slasher_XylTrog,16,-1
Villager_Starjack,5,Tribal_Archer_XylSuccuboid,5,-1
Villager_Sanguophage,4,Mercenary_Slasher_Genie,10,-1
Tribal_Archer_Pigskin,2,Villager_XylSuccuboid,1,1
Mercenary_Sniper_XylDvergr,7,Town_Guard_Genie,22,-1
Town_Guard_Waster,2,Grenadier_Destructive_Yttakin,2,-1
Mercenary_Sniper_Sanguophage,4,Mercenary_Slasher_Starjack,12,-1
Grenadier_Destructive_XylSuccuboid,19,Mercenary_Gunner_Impid,15,-1
Grenadier_Destructive_Baseliner,1,Villager_XylGaunt,1,-1
Tribal_Archer_XylTitan,6,Tribal_Berserker_Impid,3,1
Mercenary_Gunner_Sanguophage,2,Tribal_Berserker_XylDvergr,1,1
Town_Guard_XylTrog,4,Tribal_Archer_Impid,9,-1
Mercenary_Gunner_Starjack,7,Grenadier_Destructive_Highmate,10,-1
Mercenary_Sniper_XylChyrr,1,Mercenary_Slasher_XylChyrr,3,-1
Mercenary_Gunner_Pigskin,4,Villager_Yttakin,6,-1
Town_Guard_XylNixie,8,Mercenary_Gunner_Baseliner,9,-1
Mercenary_Sniper_Neanderthal,1,Mercenary_Slasher_XylChyrr,3,-1
Tribal_Penitent_Highmate,5,Mercenary_Sniper_XylWarcat,3,-1
Scavenger_XylNixie,9,Tribal_Penitent_Yttakin,8,-1
Town_Guard_Baseliner,2,Town_Guard_Starjack,2,-1
Grenadier_Destructive_XylDvergr,12,Mercenary_Slasher_Sanguophage,7,1
Mercenary_Slasher_XylWarcat,12,Mercenary_Sniper_XylDvergr,11,1
Mercenary_Slasher_XylWarcat,11,Mercenary_Gunner_Dirtmole,11,1
Villager_Baseliner,3,Tribal_Archer_Sanguophage,3,-1
Tribal_Berserker_XylTitan,2,Villager_XylSuccuboid,2,1
Scavenger_Pigskin,1,Town_Guard_XylWarcat,2,-1
Tribal_Penitent_Waster,13,Mercenary_Slasher_Pigskin,5,1
Tribal_Archer_XylTrog,2,Mercenary_Slasher_XylNixie,1,1
Mercenary_Gunner_Genie,1,Scavenger_XylNixie,1,1
Grenadier_Destructive_XylTitan,2,Tribal_Berserker_XylNixie,3,-1
Mercenary_Sniper_Starjack,1,Villager_XylWarcat,2,-1
Town_Guard_Neanderthal,4,Mercenary_Sniper_XylGaunt,2,-1
Scavenger_XylTitan,25,Mercenary_Gunner_XylSuccuboid,10,1
Villager_XylBossaps,5,Mercenary_Sniper_XylChyrr,3,1
Town_Guard_XylChyrr,4,Mercenary_Slasher_Genie,2,1
Mercenary_Gunner_XylGaunt,1,Villager_Neanderthal,1,1
Town_Guard_XylTitan,11,Scavenger_XylGaunt,13,-1
Tribal_Archer_Neanderthal,13,Town_Guard_Genie,22,1
Tribal_Berserker_Starjack,18,Tribal_Berserker_XylDvergr,16,-1
Tribal_Penitent_XylBossaps,22,Mercenary_Slasher_XylGaunt,6,1
Scavenger_XylSuccuboid,5,Town_Guard_XylTrog,1,1
Tribal_Berserker_XylGaunt,6,Mercenary_Slasher_Sanguophage,1,1
Grenadier_Destructive_Genie,2,Villager_Genie,2,-1
Town_Guard_XylTrog,6,Mercenary_Gunner_XylSuccuboid,5,-1
Scavenger_Baseliner,4,Tribal_Archer_Hussar,3,-1
Mercenary_Sniper_XylSuccuboid,12,Mercenary_Slasher_Genie,8,1
Tribal_Archer_Neanderthal,18,Tribal_Berserker_XylSuccuboid,14,1
Town_Guard_XylGaunt,9,Tribal_Berserker_XylChyrr,22,-1
Mercenary_Sniper_Waster,23,Grenadier_Destructive_Yttakin,5,1
Mercenary_Gunner_Waster,2,Town_Guard_Highmate,5,-1
Mercenary_Slasher_XylGaunt,2,Tribal_Archer_XylTrog,8,1
Tribal_Archer_Sanguophage,5,Town_Guard_XylNixie,5,-1
Mercenary_Slasher_Baseliner,7,Mercenary_Gunner_Impid,6,1
Tribal_Penitent_XylChyrr,4,Mercenary_Sniper_XylGaunt,1,1
Mercenary_Slasher_Highmate,12,Grenadier_Destructive_Dirtmole,4,1
Town_Guard_Genie,6,Grenadier_Destructive_XylTrog,3,1
Mercenary_Gunner_Starjack,23,Mercenary_Gunner_Baseliner,10,1
Mercenary_Slasher_Genie,2,Town_Guard_XylDvergr,3,-1
Grenadier_Destructive_Waster,10,Tribal_Penitent_XylWarcat,12,-1
Tribal_Archer_XylBossaps,16,Mercenary_Slasher_Genie,16,1
Tribal_Berserker_XylBossaps,10,Scavenger_Pigskin,19,1
Grenadier_Destructive_Dirtmole,1,Mercenary_Gunner_XylTrog,1,-1
Scavenger_Baseliner,5,Mercenary_Gunner_XylTitan,2,-1
Mercenary_Slasher_Hussar,2,Tribal_Penitent_Hussar,1,1
Tribal_Berserker_XylChyrr,1,Town_Guard_Neanderthal,1,1
Tribal_Archer_XylGaunt,2,Grenadier_Destructive_Highmate,3,1
Villager_Yttakin,11,Mercenary_Slasher_Neanderthal,7,-1
Grenadier_Destructive_XylTitan,5,Mercenary_Gunner_Impid,2,1
Grenadier_Destructive_XylWarcat,3,Tribal_Berserker_Hussar,1,1
Tribal_Penitent_Starjack,2,Scavenger_XylTrog,2,-1
Mercenary_Gunner_Neanderthal,4,Mercenary_Slasher_Yttakin,6,-1
Scavenger_Starjack,19,Mercenary_Gunner_Waster,10,-1
Mercenary_Gunner_XylTrog,3,Tribal_Penitent_Yttakin,4,1
Tribal_Archer_Starjack,29,Mercenary_Sniper_Hussar,9,1
Mercenary_Slasher_Pigskin,5,Mercenary_Slasher_Genie,14,-1
Scavenger_Pigskin,11,Grenadier_Destructive_XylChyrr,11,1
Mercenary_Sniper_XylNixie,11,Grenadier_Destructive_XylTrog,14,-1
Mercenary_Sniper_Baseliner,4,Mercenary_Gunner_Neanderthal,3,1
Mercenary_Slasher_Impid,18,Tribal_Archer_Neanderthal,12,1
Mercenary_Slasher_XylTrog,1,Scavenger_Neanderthal,1,-1
Tribal_Penitent_XylSuccuboid,10,Town_Guard_XylGaunt,8,-1
Mercenary_Sniper_XylGaunt,13,Villager_Sanguophage,25,1
Town_Guard_Genie,13,Tribal_Berserker_XylChyrr,9,1
Town_Guard_XylDvergr,1,Villager_Impid,1,-1
Tribal_Penitent_XylDvergr,16,Mercenary_Slasher_XylChyrr,9,1
Town_Guard_XylSuccuboid,7,Tribal_Berserker_Neanderthal,3,1
Mercenary_Slasher_XylWarcat,10,Town_Guard_XylSuccuboid,23,1
Mercenary_Sniper_Waster,7,Scavenger_Yttakin,3,1
Grenadier_Destructive_XylGaunt,3,Mercenary_Gunner_Waster,4,1
Town_Guard_XylWarcat,5,Tribal_Penitent_XylDvergr,6,1
Scavenger_XylSuccuboid,2,Tribal_Archer_XylSuccuboid,3,-1
Mercenary_Slasher_XylWarcat,1,Villager_XylTrog,2,1
Mercenary_Slasher_Impid,3,Scavenger_Pigskin,8,-1
Villager_XylWarcat,10,Mercenary_Sniper_Hussar,4,1
Town_Guard_XylGaunt,1,Mercenary_Slasher_Starjack,3,1
Grenadier_Destructive_XylNixie,7,Town_Guard_Starjack,9,-1
Tribal_Penitent_XylBossaps,7,Mercenary_Gunner_XylSuccuboid,4,1
Villager_Baseliner,3,Mercenary_Gunner_XylDvergr,3,-1
Mercenary_Gunner_XylNixie,1,Tribal_Archer_Sanguophage,1,1
Grenadier_Destructive_Dirtmole,2,Tribal_Penitent_Genie,3,-1
Mercenary_Slasher_Impid,16,Grenadier_Destructive_XylBossaps,11,1
Town_Guard_XylChyrr,14,Tribal_Penitent_XylBossaps,12,-1
Tribal_Berserker_XylGaunt,10,Mercenary_Gunner_Dirtmole,8,1
Tribal_Berserker_Waster,1,Mercenary_Gunner_Neanderthal,3,-1
Scavenger_Impid,1,Town_Guard_XylBossaps,2,-1
Tribal_Penitent_XylGaunt,4,Tribal_Archer_XylSuccuboid,5,1
Grenadier_Destructive_XylSuccuboid,1,Mercenary_Sniper_Pigskin,2,-1
Scavenger_Hussar,6,Tribal_Penitent_XylTrog,4,1
Mercenary_Gunner_XylChyrr,1,Grenadier_Destructive_Pigskin,2,-1
Mercenary_Gunner_XylGaunt,1,Mercenary_Slasher_XylDvergr,2,-1
Villager_Baseliner,20,Tribal_Penitent_Highmate,17,1
Tribal_Archer_Pigskin,2,Tribal_Berserker_XylSuccuboid,2,-1
Tribal_Archer_XylSuccuboid,3,Tribal_Penitent_Sanguophage,3,-1
